time_s,altitude_m
-5,0
-4.9995,0
-4.999,0
-4.9985,0
-4.998,0
-4.9975,0
-4.997,0
-4.9965,0
-4.996,0
-4.9955,0
-4.995,0
-4.9945,0
-4.994,0
-4.9935,0
-4.993,0
-4.9925,0
-4.992,0
-4.9915,0
-4.991,0
-4.9905,0
-4.99,0
-4.9895,0
-4.989,0
-4.9885,0
-4.988,0
-4.9875,0
-4.987,0
-4.9865,0
-4.986,0
-4.9855,0
-4.985,0
-4.9845,0
-4.984,0
-4.9835,0
-4.983,0
-4.9825,0
-4.982,0
-4.9815,0
-4.981,0
-4.9805,0
-4.98,0
-4.9795,0
-4.979,0
-4.9785,0
-4.978,0
-4.9775,0
-4.977,0
-4.9765,0
-4.976,0
-4.9755,0
-4.975,0
-4.9745,0
-4.974,0
-4.9735,0
-4.973,0
-4.9725,0
-4.972,0
-4.9715,0
-4.971,0
-4.9705,0
-4.97,0
-4.9695,0
-4.969,0
-4.9685,0
-4.968,0
-4.9675,0
-4.967,0
-4.9665,0
-4.966,0
-4.9655,0
-4.965,0
-4.9645,0
-4.964,0
-4.9635,0
-4.963,0
-4.9625,0
-4.962,0
-4.9615,0
-4.961,0
-4.9605,0
-4.96,0
-4.9595,0
-4.959,0
-4.9585,0
-4.958,0
-4.9575,0
-4.957,0
-4.9565,0
-4.956,0
-4.9555,0
-4.955,0
-4.9545,0
-4.954,0
-4.9535,0
-4.953,0
-4.9525,0
-4.952,0
-4.9515,0
-4.951,0
-4.9505,0
-4.95,0
-4.9495,0
-4.949,0
-4.9485,0
-4.948,0
-4.9475,0
-4.947,0
-4.9465,0
-4.946,0
-4.9455,0
-4.945,0
-4.9445,0
-4.944,0
-4.9435,0
-4.943,0
-4.9425,0
-4.942,0
-4.9415,0
-4.941,0
-4.9405,0
-4.94,0
-4.9395,0
-4.939,0
-4.9385,0
-4.938,0
-4.9375,0
-4.937,0
-4.9365,0
-4.936,0
-4.9355,0
-4.935,0
-4.9345,0
-4.934,0
-4.9335,0
-4.933,0
-4.9325,0
-4.932,0
-4.9315,0
-4.931,0
-4.9305,0
-4.93,0
-4.9295,0
-4.929,0
-4.9285,0
-4.928,0
-4.9275,0
-4.927,0
-4.9265,0
-4.926,0
-4.9255,0
-4.925,0
-4.9245,0
-4.924,0
-4.9235,0
-4.923,0
-4.9225,0
-4.922,0
-4.9215,0
-4.921,0
-4.9205,0
-4.92,0
-4.9195,0
-4.919,0
-4.9185,0
-4.918,0
-4.9175,0
-4.917,0
-4.9165,0
-4.916,0
-4.9155,0
-4.915,0
-4.9145,0
-4.914,0
-4.9135,0
-4.913,0
-4.9125,0
-4.912,0
-4.9115,0
-4.911,0
-4.9105,0
-4.91,0
-4.9095,0
-4.909,0
-4.9085,0
-4.908,0
-4.9075,0
-4.907,0
-4.9065,0
-4.906,0
-4.9055,0
-4.905,0
-4.9045,0
-4.904,0
-4.9035,0
-4.903,0
-4.9025,0
-4.902,0
-4.9015,0
-4.901,0
-4.9005,0
-4.9,0
-4.8995,0
-4.899,0
-4.8985,0
-4.898,0
-4.8975,0
-4.897,0
-4.8965,0
-4.896,0
-4.8955,0
-4.895,0
-4.8945,0
-4.894,0
-4.8935,0
-4.893,0
-4.8925,0
-4.892,0
-4.8915,0
-4.891,0
-4.8905,0
-4.89,0
-4.8895,0
-4.889,0
-4.8885,0
-4.888,0
-4.8875,0
-4.887,0
-4.8865,0
-4.886,0
-4.8855,0
-4.885,0
-4.8845,0
-4.884,0
-4.8835,0
-4.883,0
-4.8825,0
-4.882,0
-4.8815,0
-4.881,0
-4.8805,0
-4.88,0
-4.8795,0
-4.879,0
-4.8785,0
-4.878,0
-4.8775,0
-4.877,0
-4.8765,0
-4.876,0
-4.8755,0
-4.875,0
-4.8745,0
-4.874,0
-4.8735,0
-4.873,0
-4.8725,0
-4.872,0
-4.8715,0
-4.871,0
-4.8705,0
-4.87,0
-4.8695,0
-4.869,0
-4.8685,0
-4.868,0
-4.8675,0
-4.867,0
-4.8665,0
-4.866,0
-4.8655,0
-4.865,0
